latitude,longitude,flight_id
41.0,-87.88888888888889,24
41.0,-87.7,14
41.0,-87.47777777777777,23
41.0,-87.3,23
41.0,-87.13333333333334,27
41.01111111111111,-87.88888888888889,59
41.01111111111111,-87.7,45
41.01111111111111,-87.4888888888889,11
41.01111111111111,-87.47777777777777,28
41.01111111111111,-87.3,15
41.01111111111111,-87.13333333333334,21
41.022222222222226,-87.88888888888889,54
41.022222222222226,-87.7,36
41.022222222222226,-87.4888888888889,40
41.022222222222226,-87.31111111111112,19
41.022222222222226,-87.13333333333334,15
41.03333333333333,-87.88888888888889,52
41.03333333333333,-87.7,45
41.03333333333333,-87.66666666666667,12
41.03333333333333,-87.4888888888889,39
41.03333333333333,-87.32222222222222,12
41.03333333333333,-87.31111111111112,12
41.03333333333333,-87.14444444444445,21
41.044444444444444,-87.88888888888889,60
41.044444444444444,-87.7,43
41.044444444444444,-87.4888888888889,41
41.044444444444444,-87.32222222222222,20
41.044444444444444,-87.14444444444445,23
41.05555555555556,-87.88888888888889,51
41.05555555555556,-87.71111111111111,32
41.05555555555556,-87.7,11
41.05555555555556,-87.5,12
41.05555555555556,-87.4888888888889,28
41.05555555555556,-87.43333333333334,11
41.05555555555556,-87.33333333333333,12
41.05555555555556,-87.14444444444445,15
41.06666666666667,-87.88888888888889,60
41.06666666666667,-87.71111111111111,43
41.06666666666667,-87.5,43
41.06666666666667,-87.33333333333333,21
41.06666666666667,-87.15555555555555,16
41.077777777777776,-87.88888888888889,61
41.077777777777776,-87.71111111111111,43
41.077777777777776,-87.5,42
41.077777777777776,-87.34444444444445,13
41.077777777777776,-87.15555555555555,15
41.08888888888889,-87.88888888888889,49
41.08888888888889,-87.71111111111111,40
41.08888888888889,-87.5,41
41.08888888888889,-87.45555555555555,11
41.08888888888889,-87.34444444444445,17
41.08888888888889,-87.15555555555555,23
41.1,-87.88888888888889,64
41.1,-87.71111111111111,51
41.1,-87.5111111111111,35
41.1,-87.5,15
41.1,-87.35555555555555,15
41.1,-87.15555555555555,16
41.111111111111114,-87.88888888888889,54
41.111111111111114,-87.71111111111111,41
41.111111111111114,-87.5111111111111,43
41.111111111111114,-87.46666666666667,13
41.111111111111114,-87.4,11
41.111111111111114,-87.35555555555555,17
41.111111111111114,-87.15555555555555,25
41.12222222222222,-87.88888888888889,51
41.12222222222222,-87.71111111111111,48
41.12222222222222,-87.5111111111111,47
41.12222222222222,-87.47777777777777,11
41.12222222222222,-87.36666666666666,17
41.12222222222222,-87.15555555555555,16
41.13333333333333,-87.88888888888889,70
41.13333333333333,-87.72222222222223,25
41.13333333333333,-87.71111111111111,26
41.13333333333333,-87.52222222222223,13
41.13333333333333,-87.5111111111111,36
41.13333333333333,-87.36666666666666,15
41.13333333333333,-87.15555555555555,28
41.144444444444446,-87.88888888888889,52
41.144444444444446,-87.72222222222223,43
41.144444444444446,-87.52222222222223,44
41.144444444444446,-87.37777777777778,16
41.144444444444446,-87.15555555555555,11
41.15555555555556,-87.88888888888889,61
41.15555555555556,-87.72222222222223,51
41.15555555555556,-87.61111111111111,12
41.15555555555556,-87.52222222222223,49
41.15555555555556,-87.37777777777778,11
41.15555555555556,-87.16666666666667,19
41.166666666666664,-87.93333333333334,11
41.166666666666664,-87.88888888888889,66
41.166666666666664,-87.83333333333333,13
41.166666666666664,-87.77777777777777,11
41.166666666666664,-87.75555555555556,11
41.166666666666664,-87.72222222222223,50
41.166666666666664,-87.7,13
41.166666666666664,-87.68888888888888,11
41.166666666666664,-87.66666666666667,13
41.166666666666664,-87.65555555555555,12
41.166666666666664,-87.61111111111111,13
41.166666666666664,-87.58888888888889,11
41.166666666666664,-87.56666666666666,12
41.166666666666664,-87.55555555555556,11
41.166666666666664,-87.54444444444445,12
41.166666666666664,-87.53333333333333,13
41.166666666666664,-87.52222222222223,52
41.166666666666664,-87.5111111111111,16
41.166666666666664,-87.47777777777777,12
41.166666666666664,-87.45555555555555,17
41.166666666666664,-87.43333333333334,16
41.166666666666664,-87.42222222222222,12
41.166666666666664,-87.4,16
41.166666666666664,-87.38888888888889,19
41.166666666666664,-87.33333333333333,12
41.166666666666664,-87.16666666666667,23
41.166666666666664,-87.06666666666666,12
41.166666666666664,-87.0,18
41.17777777777778,-87.88888888888889,58
41.17777777777778,-87.72222222222223,50
41.17777777777778,-87.53333333333333,17
41.17777777777778,-87.52222222222223,34
41.17777777777778,-87.38888888888889,11
41.17777777777778,-87.16666666666667,27
41.17777777777778,-87.0,12
41.18888888888889,-87.88888888888889,65
41.18888888888889,-87.72222222222223,46
41.18888888888889,-87.53333333333333,46
41.18888888888889,-87.52222222222223,16
41.18888888888889,-87.4,16
41.18888888888889,-87.16666666666667,16
41.2,-87.88888888888889,56
41.2,-87.72222222222223,47
41.2,-87.53333333333333,57
41.2,-87.45555555555555,12
41.2,-87.44444444444444,11
41.2,-87.16666666666667,25
41.21111111111111,-87.88888888888889,66
41.21111111111111,-87.72222222222223,57
41.21111111111111,-87.53333333333333,56
41.21111111111111,-87.41111111111111,17
41.21111111111111,-87.16666666666667,18
41.21111111111111,-87.0,15
41.22222222222222,-87.88888888888889,66
41.22222222222222,-87.72222222222223,44
41.22222222222222,-87.53333333333333,59
41.22222222222222,-87.16666666666667,26
41.22222222222222,-87.02222222222223,11
41.22222222222222,-87.0111111111111,19
41.22222222222222,-87.0,33
41.233333333333334,-87.88888888888889,59
41.233333333333334,-87.72222222222223,51
41.233333333333334,-87.54444444444445,38
41.233333333333334,-87.53333333333333,24
41.233333333333334,-87.46666666666667,13
41.233333333333334,-87.42222222222222,14
41.233333333333334,-87.16666666666667,14
41.233333333333334,-87.03333333333333,16
41.233333333333334,-87.02222222222223,17
41.233333333333334,-87.0111111111111,30
41.233333333333334,-87.0,55
41.24444444444445,-87.88888888888889,61
41.24444444444445,-87.72222222222223,59
41.24444444444445,-87.54444444444445,58
41.24444444444445,-87.47777777777777,13
41.24444444444445,-87.17777777777778,17
41.24444444444445,-87.06666666666666,15
41.24444444444445,-87.04444444444445,18
41.24444444444445,-87.03333333333333,19
41.24444444444445,-87.02222222222223,39
41.24444444444445,-87.0111111111111,29
41.24444444444445,-87.0,32
41.25555555555555,-87.88888888888889,73
41.25555555555555,-87.72222222222223,49
41.25555555555555,-87.54444444444445,54
41.25555555555555,-87.4888888888889,12
41.25555555555555,-87.43333333333334,16
41.25555555555555,-87.17777777777778,16
41.25555555555555,-87.07777777777778,17
41.25555555555555,-87.06666666666666,12
41.25555555555555,-87.05555555555556,17
41.25555555555555,-87.04444444444445,33
41.25555555555555,-87.03333333333333,45
41.25555555555555,-87.02222222222223,29
41.25555555555555,-87.0111111111111,30
41.25555555555555,-87.0,49
41.266666666666666,-87.88888888888889,61
41.266666666666666,-87.72222222222223,62
41.266666666666666,-87.63333333333334,13
41.266666666666666,-87.54444444444445,57
41.266666666666666,-87.44444444444444,11
41.266666666666666,-87.17777777777778,24
41.266666666666666,-87.08888888888889,12
41.266666666666666,-87.07777777777778,14
41.266666666666666,-87.06666666666666,27
41.266666666666666,-87.05555555555556,46
41.266666666666666,-87.04444444444445,41
41.266666666666666,-87.03333333333333,32
41.266666666666666,-87.02222222222223,28
41.266666666666666,-87.0111111111111,30
41.266666666666666,-87.0,31
41.27777777777778,-87.88888888888889,61
41.27777777777778,-87.72222222222223,52
41.27777777777778,-87.54444444444445,60
41.27777777777778,-87.5,12
41.27777777777778,-87.4888888888889,11
41.27777777777778,-87.44444444444444,13
41.27777777777778,-87.17777777777778,16
41.27777777777778,-87.11111111111111,13
41.27777777777778,-87.1,16
41.27777777777778,-87.08888888888889,21
41.27777777777778,-87.07777777777778,47
41.27777777777778,-87.06666666666666,50
41.27777777777778,-87.05555555555556,30
41.27777777777778,-87.04444444444445,31
41.27777777777778,-87.03333333333333,34
41.27777777777778,-87.02222222222223,15
41.27777777777778,-87.0111111111111,16
41.27777777777778,-87.0,18
41.28888888888889,-87.88888888888889,72
41.28888888888889,-87.72222222222223,55
41.28888888888889,-87.54444444444445,59
41.28888888888889,-87.45555555555555,14
41.28888888888889,-87.17777777777778,25
41.28888888888889,-87.12222222222222,11
41.28888888888889,-87.11111111111111,11
41.28888888888889,-87.1,23
41.28888888888889,-87.08888888888889,49
41.28888888888889,-87.07777777777778,48
41.28888888888889,-87.06666666666666,38
41.28888888888889,-87.05555555555556,35
41.28888888888889,-87.04444444444445,27
41.28888888888889,-87.03333333333333,14
41.28888888888889,-87.02222222222223,14
41.28888888888889,-87.0,13
41.3,-88.0,11
41.3,-87.88888888888889,55
41.3,-87.72222222222223,57
41.3,-87.64444444444445,11
41.3,-87.55555555555556,50
41.3,-87.54444444444445,13
41.3,-87.45555555555555,12
41.3,-87.17777777777778,23
41.3,-87.13333333333334,13
41.3,-87.12222222222222,14
41.3,-87.11111111111111,45
41.3,-87.1,60
41.3,-87.08888888888889,39
41.3,-87.07777777777778,42
41.3,-87.06666666666666,31
41.3,-87.05555555555556,19
41.3,-87.04444444444445,11
41.3,-87.03333333333333,11
41.31111111111111,-87.88888888888889,66
41.31111111111111,-87.72222222222223,56
41.31111111111111,-87.55555555555556,60
41.31111111111111,-87.52222222222223,11
41.31111111111111,-87.5111111111111,12
41.31111111111111,-87.46666666666667,16
41.31111111111111,-87.17777777777778,22
41.31111111111111,-87.14444444444445,11
41.31111111111111,-87.13333333333334,25
41.31111111111111,-87.12222222222222,48
41.31111111111111,-87.11111111111111,67
41.31111111111111,-87.1,43
41.31111111111111,-87.08888888888889,30
41.31111111111111,-87.07777777777778,23
41.31111111111111,-87.06666666666666,11
41.32222222222222,-87.88888888888889,64
41.32222222222222,-87.72222222222223,52
41.32222222222222,-87.64444444444445,11
41.32222222222222,-87.55555555555556,59
41.32222222222222,-87.52222222222223,15
41.32222222222222,-87.46666666666667,13
41.32222222222222,-87.17777777777778,17
41.32222222222222,-87.14444444444445,39
41.32222222222222,-87.13333333333334,80
41.32222222222222,-87.12222222222222,64
41.32222222222222,-87.11111111111111,45
41.32222222222222,-87.1,27
41.32222222222222,-87.08888888888889,20
41.333333333333336,-87.88888888888889,68
41.333333333333336,-87.72222222222223,53
41.333333333333336,-87.55555555555556,65
41.333333333333336,-87.53333333333333,11
41.333333333333336,-87.52222222222223,11
41.333333333333336,-87.47777777777777,16
41.333333333333336,-87.17777777777778,14
41.333333333333336,-87.16666666666667,15
41.333333333333336,-87.15555555555555,72
41.333333333333336,-87.14444444444445,102
41.333333333333336,-87.13333333333334,52
41.333333333333336,-87.12222222222222,36
41.333333333333336,-87.11111111111111,17
41.34444444444444,-87.88888888888889,39
41.34444444444444,-87.87777777777778,25
41.34444444444444,-87.72222222222223,59
41.34444444444444,-87.55555555555556,62
41.34444444444444,-87.53333333333333,15
41.34444444444444,-87.47777777777777,11
41.34444444444444,-87.18888888888888,20
41.34444444444444,-87.17777777777778,24
41.34444444444444,-87.16666666666667,117
41.34444444444444,-87.15555555555555,99
41.34444444444444,-87.14444444444445,36
41.34444444444444,-87.13333333333334,14
41.355555555555554,-87.87777777777778,60
41.355555555555554,-87.72222222222223,59
41.355555555555554,-87.56666666666666,15
41.355555555555554,-87.55555555555556,55
41.355555555555554,-87.54444444444445,12
41.355555555555554,-87.4888888888889,16
41.355555555555554,-87.18888888888888,79
41.355555555555554,-87.17777777777778,160
41.355555555555554,-87.16666666666667,51
41.36666666666667,-87.87777777777778,74
41.36666666666667,-87.72222222222223,56
41.36666666666667,-87.56666666666666,65
41.36666666666667,-87.54444444444445,15
41.36666666666667,-87.5,11
41.36666666666667,-87.4888888888889,18
41.36666666666667,-87.2,122
41.36666666666667,-87.18888888888888,150
41.37777777777778,-87.87777777777778,62
41.37777777777778,-87.72222222222223,63
41.37777777777778,-87.56666666666666,59
41.37777777777778,-87.55555555555556,13
41.37777777777778,-87.54444444444445,15
41.37777777777778,-87.5,18
41.37777777777778,-87.21111111111111,175
41.37777777777778,-87.2,70
41.37777777777778,-87.18888888888888,22
41.388888888888886,-87.87777777777778,65
41.388888888888886,-87.72222222222223,62
41.388888888888886,-87.57777777777778,11
41.388888888888886,-87.56666666666666,62
41.388888888888886,-87.55555555555556,17
41.388888888888886,-87.22222222222223,201
41.388888888888886,-87.21111111111111,27
41.388888888888886,-87.18888888888888,23
41.4,-87.87777777777778,69
41.4,-87.72222222222223,62
41.4,-87.65555555555555,12
41.4,-87.64444444444445,11
41.4,-87.56666666666666,82
41.4,-87.55555555555556,12
41.4,-87.5111111111111,19
41.4,-87.24444444444444,49
41.4,-87.23333333333333,192
41.4,-87.18888888888888,20
41.41111111111111,-87.87777777777778,65
41.41111111111111,-87.72222222222223,62
41.41111111111111,-87.57777777777778,26
41.41111111111111,-87.56666666666666,53
41.41111111111111,-87.5111111111111,12
41.41111111111111,-87.25555555555556,94
41.41111111111111,-87.24444444444444,149
41.41111111111111,-87.18888888888888,19
41.422222222222224,-87.87777777777778,59
41.422222222222224,-87.86666666666666,11
41.422222222222224,-87.74444444444444,13
41.422222222222224,-87.73333333333333,30
41.422222222222224,-87.72222222222223,45
41.422222222222224,-87.57777777777778,64
41.422222222222224,-87.56666666666666,15
41.422222222222224,-87.52222222222223,13
41.422222222222224,-87.26666666666667,137
41.422222222222224,-87.25555555555556,106
41.422222222222224,-87.18888888888888,18
41.43333333333333,-87.87777777777778,53
41.43333333333333,-87.86666666666666,18
41.43333333333333,-87.8,13
41.43333333333333,-87.77777777777777,17
41.43333333333333,-87.73333333333333,44
41.43333333333333,-87.72222222222223,22
41.43333333333333,-87.58888888888889,14
41.43333333333333,-87.57777777777778,78
41.43333333333333,-87.52222222222223,13
41.43333333333333,-87.27777777777777,176
41.43333333333333,-87.26666666666667,66
41.43333333333333,-87.2,22
41.43333333333333,-87.18888888888888,11
41.44444444444444,-87.87777777777778,55
41.44444444444444,-87.86666666666666,16
41.44444444444444,-87.85555555555555,13
41.44444444444444,-87.84444444444445,12
41.44444444444444,-87.74444444444444,11
41.44444444444444,-87.73333333333333,52
41.44444444444444,-87.72222222222223,20
41.44444444444444,-87.68888888888888,11
41.44444444444444,-87.6,13
41.44444444444444,-87.58888888888889,67
41.44444444444444,-87.57777777777778,20
41.44444444444444,-87.53333333333333,12
41.44444444444444,-87.3,18
41.44444444444444,-87.28888888888889,196
41.44444444444444,-87.27777777777777,28
41.44444444444444,-87.2,24
41.44444444444444,-87.0,12
41.455555555555556,-87.97777777777777,13
41.455555555555556,-87.88888888888889,14
41.455555555555556,-87.87777777777778,49
41.455555555555556,-87.86666666666666,11
41.455555555555556,-87.85555555555555,17
41.455555555555556,-87.78888888888889,14
41.455555555555556,-87.75555555555556,12
41.455555555555556,-87.74444444444444,19
41.455555555555556,-87.73333333333333,45
41.455555555555556,-87.72222222222223,16
41.455555555555556,-87.67777777777778,11
41.455555555555556,-87.6,44
41.455555555555556,-87.58888888888889,47
41.455555555555556,-87.57777777777778,14
41.455555555555556,-87.53333333333333,17
41.455555555555556,-87.31111111111112,47
41.455555555555556,-87.3,200
41.455555555555556,-87.27777777777777,11
41.455555555555556,-87.2,29
41.455555555555556,-87.1,11
41.455555555555556,-87.07777777777778,11
41.46666666666667,-87.96666666666667,15
41.46666666666667,-87.87777777777778,40
41.46666666666667,-87.86666666666666,11
41.46666666666667,-87.84444444444445,11
41.46666666666667,-87.75555555555556,12
41.46666666666667,-87.74444444444444,35
41.46666666666667,-87.73333333333333,28
41.46666666666667,-87.72222222222223,20
41.46666666666667,-87.71111111111111,12
41.46666666666667,-87.62222222222222,15
41.46666666666667,-87.61111111111111,34
41.46666666666667,-87.6,54
41.46666666666667,-87.58888888888889,20
41.46666666666667,-87.54444444444445,24
41.46666666666667,-87.47777777777777,11
41.46666666666667,-87.32222222222222,97
41.46666666666667,-87.31111111111112,150
41.46666666666667,-87.2,22
41.477777777777774,-88.0,20
41.477777777777774,-87.9888888888889,14
41.477777777777774,-87.96666666666667,12
41.477777777777774,-87.88888888888889,19
41.477777777777774,-87.87777777777778,30
41.477777777777774,-87.86666666666666,23
41.477777777777774,-87.84444444444445,13
41.477777777777774,-87.83333333333333,12
41.477777777777774,-87.78888888888889,16
41.477777777777774,-87.76666666666667,14
41.477777777777774,-87.75555555555556,17
41.477777777777774,-87.74444444444444,35
41.477777777777774,-87.73333333333333,14
41.477777777777774,-87.72222222222223,13
41.477777777777774,-87.62222222222222,22
41.477777777777774,-87.61111111111111,38
41.477777777777774,-87.6,25
41.477777777777774,-87.55555555555556,16
41.477777777777774,-87.33333333333333,119
41.477777777777774,-87.32222222222222,110
41.477777777777774,-87.2,22
41.48888888888889,-88.0,20
41.48888888888889,-87.87777777777778,34
41.48888888888889,-87.86666666666666,16
41.48888888888889,-87.75555555555556,20
41.48888888888889,-87.74444444444444,37
41.48888888888889,-87.73333333333333,12
41.48888888888889,-87.71111111111111,12
41.48888888888889,-87.64444444444445,11
41.48888888888889,-87.63333333333334,24
41.48888888888889,-87.62222222222222,41
41.48888888888889,-87.61111111111111,28
41.48888888888889,-87.6,16
41.48888888888889,-87.55555555555556,17
41.48888888888889,-87.34444444444445,161
41.48888888888889,-87.33333333333333,71
41.48888888888889,-87.2,22
41.5,-88.0,13
41.5,-87.9888888888889,16
41.5,-87.88888888888889,17
41.5,-87.87777777777778,29
41.5,-87.86666666666666,20
41.5,-87.82222222222222,12
41.5,-87.8,12
41.5,-87.75555555555556,32
41.5,-87.74444444444444,19
41.5,-87.73333333333333,15
41.5,-87.65555555555555,11
41.5,-87.64444444444445,13
41.5,-87.63333333333334,34
41.5,-87.62222222222222,27
41.5,-87.61111111111111,21
41.5,-87.56666666666666,14
41.5,-87.35555555555555,169
41.5,-87.34444444444445,39
41.5,-87.2,19
41.5,-87.0111111111111,15
41.5,-87.0,52
41.51111111111111,-88.0,16
41.51111111111111,-87.9888888888889,24
41.51111111111111,-87.88888888888889,12
41.51111111111111,-87.87777777777778,31
41.51111111111111,-87.86666666666666,14
41.51111111111111,-87.83333333333333,11
41.51111111111111,-87.77777777777777,16
41.51111111111111,-87.76666666666667,13
41.51111111111111,-87.75555555555556,40
41.51111111111111,-87.74444444444444,15
41.51111111111111,-87.65555555555555,13
41.51111111111111,-87.64444444444445,24
41.51111111111111,-87.63333333333334,22
41.51111111111111,-87.62222222222222,23
41.51111111111111,-87.56666666666666,16
41.51111111111111,-87.36666666666666,176
41.51111111111111,-87.35555555555555,34
41.51111111111111,-87.2,24
41.51111111111111,-87.04444444444445,15
41.51111111111111,-87.03333333333333,34
41.51111111111111,-87.02222222222223,24
41.51111111111111,-87.0111111111111,26
41.51111111111111,-87.0,14
41.522222222222226,-87.9888888888889,27
41.522222222222226,-87.97777777777777,22
41.522222222222226,-87.92222222222222,11
41.522222222222226,-87.87777777777778,26
41.522222222222226,-87.86666666666666,20
41.522222222222226,-87.78888888888889,14
41.522222222222226,-87.77777777777777,12
41.522222222222226,-87.76666666666667,17
41.522222222222226,-87.75555555555556,31
41.522222222222226,-87.74444444444444,16
41.522222222222226,-87.72222222222223,11
41.522222222222226,-87.71111111111111,12
41.522222222222226,-87.66666666666667,14
41.522222222222226,-87.65555555555555,22
