latitude,longitude,flight_id
33.0,-117.63333333333334,137
33.0,-117.37777777777778,17
33.0,-117.36666666666666,37
33.0,-117.13333333333334,11
33.0,-116.58888888888889,19
33.0,-116.45555555555555,12
33.0,-116.44444444444444,40
33.0,-116.33333333333333,48
33.01111111111111,-117.65555555555555,49
33.01111111111111,-117.64444444444445,97
33.01111111111111,-117.5,16
33.01111111111111,-117.37777777777778,93
33.01111111111111,-117.16666666666667,19
33.01111111111111,-117.14444444444445,17
33.01111111111111,-116.58888888888889,21
33.01111111111111,-116.44444444444444,55
33.01111111111111,-116.43333333333334,16
33.01111111111111,-116.36666666666666,11
33.01111111111111,-116.35555555555555,30
33.01111111111111,-116.34444444444445,25
33.01111111111111,-116.33333333333333,14
33.022222222222226,-117.66666666666667,96
33.022222222222226,-117.65555555555555,52
33.022222222222226,-117.5111111111111,18
33.022222222222226,-117.38888888888889,83
33.022222222222226,-117.18888888888888,17
33.022222222222226,-116.57777777777778,12
33.022222222222226,-116.43333333333334,62
33.022222222222226,-116.38888888888889,12
33.022222222222226,-116.37777777777778,31
33.022222222222226,-116.36666666666666,18
33.022222222222226,-116.35555555555555,18
33.03333333333333,-117.68888888888888,70
33.03333333333333,-117.67777777777778,84
33.03333333333333,-117.52222222222223,13
33.03333333333333,-117.4,63
33.03333333333333,-117.38888888888889,28
33.03333333333333,-117.24444444444444,17
33.03333333333333,-117.23333333333333,12
33.03333333333333,-117.22222222222223,12
33.03333333333333,-116.57777777777778,14
33.03333333333333,-116.43333333333334,44
33.03333333333333,-116.42222222222222,29
33.03333333333333,-116.41111111111111,19
33.03333333333333,-116.4,29
33.03333333333333,-116.38888888888889,18
33.03333333333333,-116.37777777777778,16
33.044444444444444,-117.71111111111111,26
33.044444444444444,-117.7,90
33.044444444444444,-117.68888888888888,32
33.044444444444444,-117.53333333333333,16
33.044444444444444,-117.41111111111111,52
33.044444444444444,-117.4,46
33.044444444444444,-117.27777777777777,15
33.044444444444444,-117.26666666666667,17
33.044444444444444,-116.56666666666666,22
33.044444444444444,-116.43333333333334,14
33.044444444444444,-116.42222222222222,96
33.044444444444444,-116.41111111111111,32
33.044444444444444,-116.4,21
33.05555555555556,-117.72222222222223,60
33.05555555555556,-117.71111111111111,72
33.05555555555556,-117.54444444444445,12
33.05555555555556,-117.42222222222222,37
33.05555555555556,-117.41111111111111,62
33.05555555555556,-117.32222222222222,14
33.05555555555556,-117.31111111111112,16
33.05555555555556,-117.3,12
33.05555555555556,-117.28888888888889,14
33.05555555555556,-116.56666666666666,12
33.05555555555556,-116.45555555555555,26
33.05555555555556,-116.44444444444444,27
33.05555555555556,-116.43333333333334,14
33.05555555555556,-116.42222222222222,23
33.05555555555556,-116.41111111111111,51
33.06666666666667,-117.73333333333333,85
33.06666666666667,-117.72222222222223,39
33.06666666666667,-117.43333333333334,19
33.06666666666667,-117.42222222222222,74
