latitude,longitude,flight_id
41.0,-87.13333333333334,11
41.01111111111111,-87.88888888888889,16
41.01111111111111,-87.47777777777777,23
41.022222222222226,-87.88888888888889,15
41.022222222222226,-87.4888888888889,15
41.03333333333333,-87.88888888888889,14
41.03333333333333,-87.4888888888889,25
41.044444444444444,-87.88888888888889,17
41.044444444444444,-87.4888888888889,20
41.044444444444444,-87.14444444444445,11
41.05555555555556,-87.88888888888889,17
41.05555555555556,-87.4888888888889,14
41.06666666666667,-87.88888888888889,17
41.06666666666667,-87.71111111111111,13
41.06666666666667,-87.5,21
41.077777777777776,-87.88888888888889,15
41.077777777777776,-87.5,18
41.08888888888889,-87.88888888888889,14
41.08888888888889,-87.5,23
41.1,-87.88888888888889,13
41.1,-87.5111111111111,16
41.111111111111114,-87.88888888888889,17
41.111111111111114,-87.5111111111111,19
41.12222222222222,-87.88888888888889,17
41.12222222222222,-87.71111111111111,11
41.12222222222222,-87.5111111111111,21
41.13333333333333,-87.88888888888889,15
41.13333333333333,-87.5111111111111,22
41.144444444444446,-87.88888888888889,17
41.144444444444446,-87.72222222222223,12
41.144444444444446,-87.52222222222223,24
41.15555555555556,-87.88888888888889,17
41.15555555555556,-87.72222222222223,13
41.15555555555556,-87.52222222222223,22
41.166666666666664,-87.88888888888889,20
41.166666666666664,-87.72222222222223,11
41.166666666666664,-87.52222222222223,25
41.17777777777778,-87.88888888888889,15
41.17777777777778,-87.72222222222223,14
41.17777777777778,-87.53333333333333,11
41.17777777777778,-87.52222222222223,15
41.18888888888889,-87.88888888888889,23
41.18888888888889,-87.72222222222223,11
41.18888888888889,-87.53333333333333,22
41.2,-87.72222222222223,18
41.2,-87.53333333333333,26
41.21111111111111,-87.88888888888889,25
41.21111111111111,-87.72222222222223,13
41.21111111111111,-87.53333333333333,24
41.22222222222222,-87.88888888888889,12
41.22222222222222,-87.53333333333333,26
41.22222222222222,-87.0,16
41.233333333333334,-87.88888888888889,20
41.233333333333334,-87.72222222222223,16
41.233333333333334,-87.54444444444445,15
41.233333333333334,-87.53333333333333,15
41.233333333333334,-87.0,18
41.24444444444445,-87.88888888888889,17
41.24444444444445,-87.54444444444445,25
41.24444444444445,-87.03333333333333,11
41.24444444444445,-87.0111111111111,12
41.25555555555555,-87.88888888888889,16
41.25555555555555,-87.72222222222223,15
41.25555555555555,-87.54444444444445,29
41.25555555555555,-87.05555555555556,12
41.25555555555555,-87.04444444444445,13
41.25555555555555,-87.03333333333333,13
41.266666666666666,-87.88888888888889,19
41.266666666666666,-87.72222222222223,15
41.266666666666666,-87.54444444444445,25
41.266666666666666,-87.06666666666666,18
41.266666666666666,-87.05555555555556,11
41.266666666666666,-87.04444444444445,11
41.27777777777778,-87.88888888888889,17
41.27777777777778,-87.72222222222223,15
41.27777777777778,-87.54444444444445,31
41.27777777777778,-87.17777777777778,11
41.27777777777778,-87.08888888888889,12
41.27777777777778,-87.07777777777778,15
41.27777777777778,-87.06666666666666,16
41.27777777777778,-87.05555555555556,13
41.28888888888889,-87.88888888888889,18
41.28888888888889,-87.72222222222223,16
41.28888888888889,-87.54444444444445,27
41.28888888888889,-87.1,15
41.28888888888889,-87.08888888888889,16
41.28888888888889,-87.07777777777778,13
41.3,-87.88888888888889,19
41.3,-87.72222222222223,15
41.3,-87.55555555555556,17
41.3,-87.17777777777778,11
41.3,-87.11111111111111,23
41.3,-87.1,18
41.3,-87.08888888888889,12
41.31111111111111,-87.88888888888889,16
41.31111111111111,-87.72222222222223,17
41.31111111111111,-87.55555555555556,32
41.31111111111111,-87.12222222222222,24
41.31111111111111,-87.11111111111111,20
41.32222222222222,-87.88888888888889,17
41.32222222222222,-87.72222222222223,20
41.32222222222222,-87.55555555555556,26
41.32222222222222,-87.14444444444445,18
41.32222222222222,-87.13333333333334,24
41.32222222222222,-87.12222222222222,12
41.32222222222222,-87.0,16
41.333333333333336,-87.88888888888889,18
41.333333333333336,-87.72222222222223,19
41.333333333333336,-87.55555555555556,32
41.333333333333336,-87.15555555555555,30
41.333333333333336,-87.14444444444445,22
41.34444444444444,-87.88888888888889,14
41.34444444444444,-87.72222222222223,20
41.34444444444444,-87.55555555555556,29
41.34444444444444,-87.18888888888888,11
41.34444444444444,-87.16666666666667,48
41.34444444444444,-87.15555555555555,16
41.34444444444444,-87.1,12
41.355555555555554,-87.87777777777778,19
41.355555555555554,-87.72222222222223,17
41.355555555555554,-87.55555555555556,28
41.355555555555554,-87.18888888888888,27
41.355555555555554,-87.17777777777778,53
41.355555555555554,-87.16666666666667,18
41.355555555555554,-87.15555555555555,14
41.355555555555554,-87.0,11
41.36666666666667,-87.87777777777778,20
41.36666666666667,-87.72222222222223,19
41.36666666666667,-87.56666666666666,30
41.36666666666667,-87.2,42
41.36666666666667,-87.18888888888888,48
41.36666666666667,-87.17777777777778,12
41.37777777777778,-87.87777777777778,19
41.37777777777778,-87.72222222222223,15
41.37777777777778,-87.56666666666666,36
41.37777777777778,-87.21111111111111,66
41.37777777777778,-87.2,30
41.388888888888886,-87.87777777777778,20
41.388888888888886,-87.72222222222223,26
41.388888888888886,-87.56666666666666,27
41.388888888888886,-87.22222222222223,76
41.4,-87.87777777777778,18
41.4,-87.72222222222223,17
41.4,-87.56666666666666,38
41.4,-87.24444444444444,26
41.4,-87.23333333333333,63
41.4,-87.18888888888888,11
41.41111111111111,-87.87777777777778,17
41.41111111111111,-87.72222222222223,16
41.41111111111111,-87.57777777777778,14
41.41111111111111,-87.56666666666666,24
41.41111111111111,-87.25555555555556,35
41.41111111111111,-87.24444444444444,47
41.422222222222224,-87.87777777777778,20
41.422222222222224,-87.73333333333333,17
41.422222222222224,-87.72222222222223,13
41.422222222222224,-87.57777777777778,36
41.422222222222224,-87.26666666666667,51
41.422222222222224,-87.25555555555556,40
41.43333333333333,-87.73333333333333,11
41.43333333333333,-87.57777777777778,32
41.43333333333333,-87.27777777777777,62
41.43333333333333,-87.26666666666667,23
41.44444444444444,-87.87777777777778,14
41.44444444444444,-87.73333333333333,14
41.44444444444444,-87.58888888888889,28
41.44444444444444,-87.28888888888889,65
41.44444444444444,-87.27777777777777,13
41.455555555555556,-87.87777777777778,12
41.455555555555556,-87.74444444444444,13
41.455555555555556,-87.73333333333333,11
41.455555555555556,-87.6,18
41.455555555555556,-87.58888888888889,21
41.455555555555556,-87.31111111111112,15
41.455555555555556,-87.3,68
41.46666666666667,-87.74444444444444,16
41.46666666666667,-87.61111111111111,14
41.46666666666667,-87.6,30
41.46666666666667,-87.32222222222222,30
41.46666666666667,-87.31111111111112,52
41.477777777777774,-87.88888888888889,11
41.477777777777774,-87.75555555555556,12
41.477777777777774,-87.61111111111111,31
41.477777777777774,-87.33333333333333,36
41.477777777777774,-87.32222222222222,41
41.477777777777774,-87.2,11
41.48888888888889,-87.88888888888889,12
41.48888888888889,-87.75555555555556,15
41.48888888888889,-87.62222222222222,22
41.48888888888889,-87.34444444444445,43
41.48888888888889,-87.33333333333333,37
41.5,-87.88888888888889,15
41.5,-87.76666666666667,12
41.5,-87.63333333333334,21
41.5,-87.62222222222222,20
41.5,-87.35555555555555,54
41.5,-87.34444444444445,19
41.5,-87.2,11
41.51111111111111,-87.88888888888889,11
41.51111111111111,-87.76666666666667,16
41.51111111111111,-87.64444444444445,16
41.51111111111111,-87.63333333333334,17
41.51111111111111,-87.62222222222222,11
41.51111111111111,-87.36666666666666,58
41.522222222222226,-87.88888888888889,13
41.522222222222226,-87.64444444444445,18
41.522222222222226,-87.63333333333334,13
41.522222222222226,-87.37777777777778,49
41.522222222222226,-87.36666666666666,11
41.53333333333333,-87.88888888888889,15
41.53333333333333,-87.77777777777777,22
41.53333333333333,-87.65555555555555,16
41.53333333333333,-87.64444444444445,14
41.53333333333333,-87.38888888888889,43
41.53333333333333,-87.37777777777778,19
41.544444444444444,-88.0,11
41.544444444444444,-87.9888888888889,11
41.544444444444444,-87.82222222222222,11
41.544444444444444,-87.78888888888889,14
41.544444444444444,-87.66666666666667,19
41.544444444444444,-87.65555555555555,23
41.544444444444444,-87.64444444444445,11
41.544444444444444,-87.4,37
41.544444444444444,-87.38888888888889,24
41.544444444444444,-87.21111111111111,15
41.55555555555556,-87.78888888888889,11
41.55555555555556,-87.67777777777778,11
41.55555555555556,-87.66666666666667,17
41.55555555555556,-87.41111111111111,21
41.55555555555556,-87.4,24
41.56666666666667,-87.8,12
41.56666666666667,-87.67777777777778,15
41.56666666666667,-87.42222222222222,15
41.56666666666667,-87.41111111111111,28
41.577777777777776,-87.9888888888889,14
41.577777777777776,-87.9,11
41.577777777777776,-87.8,17
41.577777777777776,-87.68888888888888,19
41.577777777777776,-87.43333333333334,12
