latitude,longitude,flight_id
40.0,-73.88888888888889,14
40.0,-73.87777777777778,144
40.0,-73.86666666666666,84
40.0,-73.85555555555555,17
40.0,-73.84444444444445,24
40.0,-73.56666666666666,11
40.0,-73.5,13
40.0,-73.42222222222222,22
40.0,-73.36666666666666,35
40.0,-72.57777777777778,15
40.01111111111111,-73.87777777777778,18
40.01111111111111,-73.86666666666666,130
40.01111111111111,-73.85555555555555,23
40.01111111111111,-73.84444444444445,14
40.01111111111111,-73.83333333333333,12
40.01111111111111,-73.65555555555555,11
40.01111111111111,-73.64444444444445,13
40.01111111111111,-73.4888888888889,16
40.01111111111111,-73.45555555555555,11
40.01111111111111,-73.44444444444444,13
40.01111111111111,-73.41111111111111,20
40.01111111111111,-73.37777777777778,12
40.01111111111111,-73.35555555555555,26
40.01111111111111,-73.34444444444445,13
40.01111111111111,-73.2,13
40.01111111111111,-72.6,15
40.01111111111111,-72.58888888888889,15
40.022222222222226,-73.86666666666666,37
40.022222222222226,-73.85555555555555,125
40.022222222222226,-73.84444444444445,17
40.022222222222226,-73.83333333333333,12
40.022222222222226,-73.82222222222222,15
40.022222222222226,-73.78888888888889,13
40.022222222222226,-73.64444444444445,13
40.022222222222226,-73.63333333333334,12
40.022222222222226,-73.61111111111111,12
40.022222222222226,-73.55555555555556,13
40.022222222222226,-73.47777777777777,13
40.022222222222226,-73.4,20
40.022222222222226,-73.36666666666666,13
40.022222222222226,-73.34444444444445,25
40.022222222222226,-73.33333333333333,19
40.022222222222226,-73.18888888888888,14
40.022222222222226,-73.15555555555555,11
40.022222222222226,-73.13333333333334,12
40.022222222222226,-73.12222222222222,11
40.022222222222226,-72.62222222222222,25
40.03333333333333,-73.86666666666666,21
40.03333333333333,-73.85555555555555,64
40.03333333333333,-73.84444444444445,100
40.03333333333333,-73.83333333333333,18
40.03333333333333,-73.82222222222222,17
40.03333333333333,-73.81111111111112,19
40.03333333333333,-73.62222222222222,13
40.03333333333333,-73.58888888888889,11
40.03333333333333,-73.46666666666667,14
40.03333333333333,-73.45555555555555,13
40.03333333333333,-73.43333333333334,14
40.03333333333333,-73.37777777777778,14
40.03333333333333,-73.34444444444445,11
40.03333333333333,-73.33333333333333,22
40.03333333333333,-73.32222222222222,17
40.03333333333333,-73.16666666666667,17
40.03333333333333,-72.65555555555555,13
40.03333333333333,-72.64444444444445,15
40.044444444444444,-73.88888888888889,13
