seconds_elapsed,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscope_z,gyroscope_y,gyroscope_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,class
43,9.729455622342916,-0.353709226,-0.699929386,-0.107687034,-0.020645748,-0.045651938,-56,45,0.4207634925842285,2.2865521907806396,6.179999828338623,1.7809433937072754,10.872867584228516,154.29998779296875,-86.9104383,40.4262307,-0.087223652,-0.03242235,-0.0460137,9.729455622342916,-0.353709226,-0.699929386,-0.167013266,-0.159455863,-0.158916864,0.17628962192141895,0.025193759744864826,-0.014161557,0.9835600268493578,0.054799774,0.018825236,-0.355173158,-108.1460441,72.09467857,-22.82754164,-44.06664314,21.75430768966675,5.852461884021759,Campus
44,9.567056683660711,-0.332160952,-0.524637983,-0.030660974,0.014894593439236718,0.001028952,-59.66666667,45,0.4193187355995178,2.2964985370635986,6.236000061035156,1.7335058450698853,11.936357498168945,154.29998779296875,-86.9104296,40.4262449,-0.010197591,0.003113542,6.71634045361713E-4,9.567056683660711,-0.332160952,-0.524637983,-0.339048946,-0.007832111,0.060681764795942214,0.17362449455608442,0.02646704,-0.021530966,0.9837222880530125,0.06003953,0.033314153,-0.350576855,-108.0094041,73.24513824,-23.05909748,-43.92951511,22.905011539459228,5.620295882225037,Campus
45,9.701600671971885,-0.27265981,-0.761004725,-0.022880085,0.022138765,0.003928992,-56.625,45,0.41812679171562195,2.3064777851104736,6.304999828338623,1.7627416849136353,1.445804476737976,154.29998779296875,-86.9104277,40.4262591,-0.002416703,0.010360680681029424,0.003577607,9.701600671971885,-0.27265981,-0.761004725,-0.226909119,0.087194087,-0.064428187,0.1807464263537555,0.029398633872421042,-0.023957416,0.9821891136539792,0.066993914,0.036926471863339826,-0.365242381,-108.3444158,73.75461044311524,-22.86365353,-44.26342918,23.414971504211426,5.816349868774414,Campus
46,10.166734644510214,-0.317853382,-0.698463189,0.009667833,0.057948259896455474,7.914585562852713E-4,-57.22222222,45,0.4143008887767792,2.316596508026123,6.454999923706055,1.7665265798568726,354.1800842285156,154.29998779296875,-86.9104284,40.4262756,0.030131215211720422,0.046165957708860964,4.463892322606765E-4,10.166734644510214,-0.317853382,-0.698463189,0.2850388426047105,-0.081976087,-0.045159277,0.17366565835590547,0.031305343,-0.016964472,0.9837611810519145,0.067977236,0.022985693821213387,-0.349995809,-109.002606,71.98988075256348,-23.14876751,-44.92247307,21.649387683868408,5.531235904693603,Campus
47,10.120423011409427,-0.108298459,-0.737872164,-0.006120334,-0.052021354,-0.046677921,-55.125,45,0.3860592842102051,2.3264849185943604,6.552999973297119,1.773695468902588,355.6535339355469,154.29998779296875,-86.9104315,40.4262905,0.014343049083339068,-0.06379499,-0.047021896,10.120423011409427,-0.108298459,-0.737872164,0.2235431208193881,-0.211068622,0.013513729,0.15820475703882939,0.03793842,-6.34E-04,0.9860922717353673,0.075784931,-0.010400572,-0.31778073,-109.1146017,69.39799079895019,-22.66027962,-45.03483505,19.057497692108154,6.019967861175537,Campus
48,9.667145752212376,-0.551304591,-0.365564635,0.056269114,-0.014251125,-0.048047882,-45.33333333,45,0.41581568121910095,2.3366024494171143,6.643000126,1.7826083898544312,357.47576904296875,154.29998779296875,-86.9104356,40.4263052,0.076732498,-0.02602921,-0.048385922,9.667145752212376,-0.551304591,-0.365564635,-0.242456186,0.030320341147265388,-0.178781314,0.18652474967021387,0.003643239,-0.030308211,0.9814977235007054,0.018860387,0.058471836131608605,-0.376195336,-107.1867576,74.21845458984374,-24.5539636,-43.10699131,23.87857157,4.125551919937134,Campus
49,9.651579535924471,-0.393967318,-0.730906658,-0.097000173,0.010336958640481083,0.071618876,-42.875,45,0.4040665626525879,2.346498727798462,6.668000221252441,1.9219717979431152,358.68963623046875,154.29998779296875,-86.910436,40.4263249,-0.07653679,-0.001441126,0.071245249,9.651579535924471,-0.393967318,-0.730906658,-0.21304506,0.020832334907309524,-0.058656319,0.16597110799794057,0.030182723733551294,-0.02654923,0.9847462350882373,0.068476261,0.042959834331447636,-0.335412666,-107.5333597,73.69275672912597,-22.97784546,-43.45237324,23.351897525787354,5.702157878875733,Campus
50,9.774369781457105,-0.227617259,-0.73987586,-0.088460172,0.009823966,0.026769045654467298,-42,45,0.4008134603500366,2.3564653396606445,6.668000221252441,1.749136209487915,357.95721435546875,154.29998779296875,-86.9104377,40.4263439,-0.067996789,-0.001963013,0.026398384753723168,9.774369781457105,-0.227617259,-0.73987586,-0.159492215,-0.051439521,0.13195203982510614,0.14107923571345876,0.041855708551276655,-0.014697817,0.9886315129335644,0.087195465,0.017685076,-0.284234876,-108.0563738,72.17214881896973,-23.34372355,-43.97709511,21.83250959396362,5.336279902458191,Campus
51,10.197489905125886,-0.172997596,-0.603354293,0.055486281,-0.020525655,-0.010927049,-31.55555556,45,0.28598126769065857,2.3564653396606445,6.638000011444092,1.5648611783981323,0.41976892948150635,154.29998779296875,-86.9104428,40.4263575,0.075949665,-0.032303741,-0.011272503,10.197489905125886,-0.172997596,-0.603354293,0.3118063500783976,0.020878792496271503,-0.134530094,0.13128609557464285,0.022609554,-0.013171871,0.9906190263414846,0.048603066849043065,0.020297663,-0.263986573,-107.3649998,72.02099105834961,-25.73370354,-43.28547722,21.680619583129882,2.94556795,Campus
52,10.02963228596067,-0.272639495,-0.479833538,-0.083650833,0.010005559418529559,0.003430143,-26.5,45,0.28598126769065857,2.3564653396606445,6.638000011444092,1.5648611783981323,0.41976892948150635,154.29998779296875,-86.9104428,40.4263575,-0.06318745,-0.001773809,0.003065984,10.02963228596067,-0.272639495,-0.479833538,0.15223865325634295,-0.039972299,0.14604525067485297,0.1598828066713535,0.029022061,-0.015567051,0.9862782691533749,0.062418135218859576,0.021576182,-0.322076592,-107.2004221,72.33550629,-24.31594145,-43.12077713,21.995745582580568,4.364183917045593,Campus
53,9.891577470649793,-0.031913983,-0.318437069,-0.087938282,0.053643361,0.02806339,-28.22222222,45,0.31133946776390076,2.3767049312591553,6.688000202178955,1.5132129192352295,355.2689208984375,154.29998779296875,-86.9104452,40.4263854,-0.067474901,0.041863794,0.027714972076847137,9.891577470649793,-0.031913983,-0.318437069,-0.024155608,0.023863466546952147,-0.024925215,0.10755246385787297,0.014358819542041283,-0.004308362,0.9938619669201305,0.029566547212878116,0.005597876,-0.215556395,-107.9264439,70.86321060180664,-27.84967148,-43.84643307,20.52283971786499,0.8303319853916764,Campus
54,9.95090143,-0.276513303,-0.786326821,0.028964836064509107,0.047078234,-0.068400068,-30.375,45,0.31133946776390076,2.3767049312591553,6.688000202178955,1.5132129192352295,355.2689208984375,154.29998779296875,-86.9104452,40.4263854,0.049428218853596634,0.035292737,-0.068739592,9.95090143,-0.276513303,-0.786326821,0.053871914,-0.243585132,-0.048814947,0.13040341972147376,0.036398123,-0.006329168,0.9904142502442147,0.074351242,0.003258818,-0.261869906,-108.5219258,69.98163887023925,-24.00484158,-44.44191521,19.64114565,4.675283899307251,Campus
55,9.767728519,-0.124934963,-1.052911653,0.006250806,0.050998333805394404,0.028155315604097057,-32.33333333,45,0.3027072846889496,2.3966004848480225,6.732999801635742,1.5762786865234375,0.065958552,154.29998779296875,-86.9104469,40.4264117,0.026714190252993292,0.039206905932464065,0.027797997,9.767728519,-0.124934963,-1.052911653,-0.096267737,0.019893269,0.074467095,0.14288604172688085,0.054917557327782064,-0.015150033,0.9874199131160106,0.1137293901258302,0.014517947556722222,-0.288155176,-108.0673539,70.44731254577637,-20.99778563,-43.98648926,20.106819725036623,7.682461838722229,Campus
56,9.582414929683392,0.072935076,-1.155414104,-0.080786031,-0.003838552,0.038419622,-37.75,45,0.3140401244163513,2.4066479206085205,6.7210001945495605,1.492319941520691,0.25023195147514343,154.29998779296875,-86.9104445,40.4264251,-0.06032265,-0.015627015,0.038069719,9.582414929683392,0.072935076,-1.155414104,-0.224851733,0.05927317,0.19749871301419528,0.15354927289254458,0.067568962,-0.009687025,0.9851850155487801,0.13725184142878913,-0.00105017,-0.308706043,-108.0168459,70.61042694091798,-19.38775152,-43.93634716,20.27090961456299,9.292861785888672,Campus
57,9.779100251,0.22207368608310962,-1.37581785,0.055581169917239145,0.012784796265107624,-0.008357636,-41.88888889,45,0.3140401244163513,2.4066479206085205,6.7210001945495605,1.492319941520691,0.25023195147514343,154.29998779296875,-86.9104445,40.4264251,0.076044553,0.001002262,-0.008710505,9.779100251,0.22207368608310962,-1.37581785,-0.097268077,0.052253436478017605,-0.196448349,0.1562597993218783,0.059341735523013237,-2.67E-04,0.9854034931914321,0.11784655926297012,-0.017384247,-0.313266737,-108.7113921,69.74556884765624,-20.57590961,-44.63321114,19.40580764770508,8.103727831840516,Campus
58,9.920602020708102,0.17162113763319636,-0.943245457,-0.026248641,-0.031815949,-0.016169659,-37,45,0.3147681653499603,2.426555871963501,6.866000175476074,1.4869590997695923,1.6477890014648438,154.29998779296875,-86.9104499,40.4264573,-0.005785256,-0.043595516,-0.016526976,9.920602020708102,0.17162113763319636,-0.943245457,0.047059383207154505,0.10222265703006855,-0.175374587,0.16939396244808308,0.038562519,-0.003516132,0.9844099323726395,0.077589783,-0.005905099,-0.340401066,-107.1142902,70.22271057128906,-21.41404961,-43.03342525,19.881851596832277,7.265465860366821,Campus
59,10.202144882054005,-0.300456049,-0.880785239,0.038647835792149775,0.028072542931812886,-0.065381213,-37.33333333,45,0.2853592336177826,2.4365439414978027,7.002999782562256,1.4711066484451294,0.9882450699806213,154.29998779296875,-86.9104504,40.4264723,0.05911122,0.01628143,-0.065736561,10.202144882054005,-0.300456049,-0.880785239,0.2896485924720764,-0.187277766,-0.048366025,0.15493048125734696,0.041107177,-0.011161372,0.986652071,0.084932884,0.009684946,-0.311693541,-108.224856,73.37909446716309,-22.62782761,-44.14484524,23.039333477020264,6.0521758580207825,Campus
60,10.027256891565415,-0.199193773,-0.932683931,-0.090654478,-0.011505278,-0.022721443,-39,45,0.40580272674560547,2.4566640853881836,7.074999809265137,1.5319066047668457,355.5464172363281,154.29998779296875,-86.9104511,40.4264858,-0.070191094,-0.023289291,-0.02308617,10.027256891565415,-0.199193773,-0.932683931,0.15235505983667466,-0.073878541,0.079279178,0.15942539752108378,0.049493423,-0.014255152,0.9853715086446225,0.10217643109629455,0.012480451,-0.321491439,-109.9049177,70.52148864746094,-20.73158167,-45.82478527,20.18062957763672,7.948909840583801,Campus
61,9.658251118891448,0.043558664077404635,-0.799272457,0.022939391832039194,0.024306383851951767,0.002375189,-40.75,45,0.3931216299533844,2.466616392,7.048999786376953,1.707261323928833,355.58001708984375,154.29998779296875,-86.9104519,40.4264989,0.043402771,0.012531264298550279,0.002011942,9.658251118891448,0.043558664077404635,-0.799272457,-0.242275983,0.013150984511792082,-0.090610341,0.1200431477531646,0.035454291,-0.002601119,0.9915015737987259,0.071484826,-0.003106558,-0.24115795,-109.1037437,70.44999671936036,-22.5485277,-45.02409916,20.1102357,6.131597871780396,Campus
62,9.535424090348757,0.1725506978781106,-1.066816392,-0.080560672,0.007952876,0.0661939,-39.44444444,45,0.4160914719104767,2.4766159057617188,7.011000156402588,1.7237915992736816,358.5538330078125,154.29998779296875,-86.910447,40.4265155,-0.06009729,-0.003825207,0.065836584,9.535424090348757,0.1725506978781106,-1.066816392,-0.321255693,0.034073656,0.006463198,0.11538687138592155,0.054515725,5.59497908892526E-4,0.9913640323194485,0.10836831241556742,-0.013309057,-0.230970453,-110.3722997,70.65093063354492,-20.87358959,-46.29265518,20.310193576812743,7.805803842544556,Campus
63,9.847766089207918,0.12883782155757534,-1.232739241,0.098969115,0.023315979610875393,-0.045745343,-41.75,45,0.4304961860179901,2.486595630645752,6.881000042,1.6739963293075562,356.6767578,154.29998779296875,-86.9104476,40.4265321,0.11943249973622196,0.011546791867958834,-0.046096728,9.847766089207918,0.12883782155757534,-1.232739241,-0.029212924,0.034927636,-0.01767858,0.11433459264994825,0.061042354,-0.001592569,0.9904633934058032,0.12322023351794308,-0.01043754,-0.229122189,-111.3157259,69.48680686950684,-20.36875353,-47.23534916,19.14777766227722,8.310761876106262,Campus
64,10.104858069743925,-0.155010764,-1.450721322,-0.070099171,-0.021951954,-0.030875957,-44.11111111,45,0.4042017459869385,2.4965577125549316,6.742000102996826,1.8189107179641724,354.34246826171875,154.29998779296875,-86.9104497,40.4265491,-0.049635789,-0.03372707,-0.031222894,10.104858069743925,-0.155010764,-1.450721322,0.2588972397220945,0.088306523,-0.00462613,0.16613949690628976,0.068332687,-0.023646159,0.9828530683100802,0.14344269247020333,0.024367455749103383,-0.336166668,-108.621722,71.04913848876953,-16.91468973,-44.5421991,20.70876766204834,11.765191764831544,Campus
65,10.185578091630658,0.11820369366741766,-0.975795398,-0.053754559,0.050560827613270916,0.099761929,-44.75,45,0.4042017459869385,2.4965577125549316,6.742000102996826,1.8189107179641724,354.34246826171875,154.29998779296875,-86.9104497,40.4265491,-0.033291176,0.038765307381534234,0.099391897,10.185578091630658,0.11820369366741766,-0.975795398,0.35247278213500977,-0.295254192,0.054790412,0.1560520423719516,0.055588862,0.012202225676166844,0.9858658800904567,0.10631460495866261,-0.041373185,-0.311814794,-110.9455779,67.22822029113769,-18.82362362,-46.86544518,16.888581647872925,9.856257781982421,Campus
66,9.767066430119636,0.3132739154355221,-0.967414705,-0.063184142,-0.035322391,-0.045399885,-48.66666667,45,0.32326072454452515,2.5064995288848877,6.448999881744385,1.5615004301071167,353.8541259765625,154.29998779296875,-86.9104504,40.4265827,-0.04272076,-0.047106404,-0.045752756,9.767066430119636,0.3132739154355221,-0.967414705,-0.103606243,-0.089291912,-0.068239141,0.13761710050036607,0.047599348,0.014264080853165282,0.9886571411947602,0.090920078,-0.040707093,-0.274201003,-108.7477483,66.85880458831787,-19.63846163,-44.66859112,16.51904378890991,9.040565853118897,Campus
67,9.448594509976582,-0.170755776,-0.705859448,-0.015917614,-0.012347419,-0.051843437,-42.125,45,0.32326072454452515,2.5064995288848877,6.448999881744385,1.5615004301071167,353.8541259765625,154.29998779296875,-86.9104504,40.4265827,0.004545771,-0.024131433,-0.052157756,9.448594509976582,-0.170755776,-0.705859448,-0.462052035,0.032128062,-0.150877252,0.11135112031281573,0.026503769979242562,-0.013096274,0.9930467709754277,0.055961264,0.020355199009306657,-0.223703442,-108.5956139,71.8078566,-23.29516752,-44.51560326,21.468095588684083,5.3848358917236325,Campus
68,9.919630326,-0.203441689,-0.678342214,-0.050101337,0.080931331,0.088509098,-45.11111111,45,0.4056049585342407,2.536486864089966,6.3520002365112305,1.7116888761520386,359.5461120605469,154.29998779296875,-86.9104476,40.4266157,-0.029637952,0.069156214,0.088135474,9.919630326,-0.203441689,-0.678342214,0.006515531,-0.037605879,0.068042305,0.14545160835807763,0.034981314,-0.013659925,0.9882910824516444,0.073600716,0.017047932520689604,-0.292767942,-107.2539799,70.83551734924316,-21.00693552,-43.17421333,20.49551158905029,7.673799853324891,Campus
69,9.959979038794064,0.29488635457401136,-0.856470791,-0.097960922,-0.008442145,0.040252166359970185,-44.66666667,45,0.4195221960544586,2.5465452671051025,6.330999851226807,1.7131011486053467,356.1057129,154.29998779296875,-86.9104487,40.4266317,-0.077497539,-0.020217266,0.039908193532734636,9.959979038794064,0.29488635457401136,-0.856470791,0.071436331,-0.077332957,0.10719347463070768,0.13607220134688813,0.051398779,0.011664193150139803,0.9888037755651381,0.09918174,-0.036722452,-0.271579557,-108.213876,69.75728057861328,-19.7258136,-44.13349918,19.416787643432617,8.952847862243653,Campus
70,9.850469663,0.4612397967828709,-0.869204441,-0.014873835,-3.01E-04,-0.012606882,-48.25,45,0.31851205229759216,2.5465452671051025,6.359000205993652,1.5608034133911133,355.22247314453125,154.29998779296875,-86.910455,40.4266479,0.00558955,-0.012080541,-0.012968644,9.850469663,0.4612397967828709,-0.869204441,-0.013340307,-0.016426769,-0.161350798,0.10170387111387207,0.036516839746855996,0.020559755237592223,0.9934299084746722,0.068665225,-0.047654752,-0.202372694,-111.187504,69.02357238769531,-22.55206564,-47.10822506,18.68307954788208,6.127815895080566,Campus
71,10.12208986,0.23013494793072486,-0.816240002,0.08182981,0.012127986,-0.063547392,-49.11111111,45,0.31851205229759216,2.5465452671051025,6.359000205993652,1.5608034133911133,355.22247314453125,154.29998779296875,-86.910455,40.4266479,0.10229319195235961,3.4990349730241646E-4,-0.063888398,10.12208986,0.23013494793072486,-0.816240002,0.14112972055824058,-0.06084308,-0.146157649,0.11912325169276265,0.03701131,0.012675286013829676,0.9917791375836122,0.070833328,-0.033654635,-0.237704241,-111.2496021,68.84606285095215,-22.00050354,-47.16995693,18.505935697555543,6.679499883651733,Campus
72,9.998676647260352,0.3230426722540728,-0.377348705,0.019934762412538894,-0.063607407,-0.005341978,-46.5,45,0.2765709161758423,2.5665321350097656,6.531000137329102,1.4782263040542603,0.047503587,154.29998779296875,-86.9104545,40.4266789,0.040398148,-0.0753809,-0.005697326,9.998676647260352,0.3230426722540728,-0.377348705,0.16130880667613104,-0.160237834,0.19058799972900978,0.13697265539891446,0.030819706,0.018864660043338796,0.9892948413124452,0.056690488,-0.045625298,-0.273767491,-111.7052715,67.62923480987548,-21.37879164,-47.62526115,17.28898572921753,7.300723843574524,Campus
73,9.770940287599286,0.1464180962286564,-0.603926361,-0.045890641,0.046955176,-0.081831293,-40.55555556,45,0.28055664896965027,2.5765912532806396,6.627999782562256,1.482131004333496,358.49139404296875,154.29998779296875,-86.9104537,40.4266885,-0.025427258,0.035174125299147034,-0.082178232,9.770940287599286,0.1464180962286564,-0.603926361,-0.137384757,0.009169292,-0.231889293,0.1237784423006391,0.019498415,0.004992948,0.9914716945111173,0.037516136,-0.013951295,-0.248392276,-110.4735599,68.20190277,-22.97259954,-46.39403721,17.862507734298706,5.707037887573242,Campus
74,9.873503511391798,-0.15862904,-0.959356357,0.017850974289863146,0.054688620778903796,-0.039335896,-48.625,45,0.28055664896965027,2.5765912532806396,6.627999782562256,1.482131004333496,358.49139404296875,154.29998779296875,-86.9104537,40.4266885,0.038314356052687445,0.042895710547861544,-0.039703591,9.873503511391798,-0.15862904,-0.959356357,-0.003791749,-0.013183062,-0.037142511,0.13936867658953064,0.044736964,-0.013556543,0.9885742930532659,0.093096644,0.014550889,-0.280787582,-107.0152262,69.42043869018555,-19.39067966,-42.93436115,19.08055563926697,9.289323883,Campus
75,9.542568069237928,-0.270288299,-1.070687472,0.001447053,-0.024355312,0.034093283948678416,-51.22222222,45,0.2902344763278961,2.596628189086914,6.698999881744385,1.4669251441955566,357.81854248046875,154.29998779296875,-86.9104592,40.4267198,0.021910440406165292,-0.036134877,0.033728554243565474,9.542568069237928,-0.270288299,-1.070687472,-0.283808694,0.004066254,-0.020368113,0.1372277872654998,0.050731667,-0.021404593,0.9883914364194407,0.10679369484915317,0.028779916550898562,-0.277386748,-106.6770419,73.78755073547363,-18.82886957,-42.59727512,23.44778953552246,9.851499786376953,Campus
76,9.759173596946939,-0.473651113,-1.198444062,-0.004851197,-0.003407103,0.028767643,-55.75,45,0.27964311838150024,2.6165518760681152,6.802999973297119,1.4854844808578491,355.7726745605469,154.29998779296875,-86.9104595,40.42675,0.015612188491572454,-0.015188154,0.028402916,9.759173596946939,-0.473651113,-1.198444062,-0.144560953,0.015633155,-0.030026975,0.1545069399244577,0.054172976937108826,-0.032735368,0.9855410618689454,0.11747737091432497,0.048393812,-0.313807755,-108.5897581,74.74183502197266,-18.00292959,-44.50889324,24.401829643249513,10.676585779190063,Campus
77,9.815050685289995,-0.144394066,-0.99334373,0.03797928,-3.59E-04,0.013919016457664626,-49.11111111,45,0.27964311838150024,2.6165518760681152,6.802999973297119,1.4854844808578491,355.7726745605469,154.29998779296875,-86.9104595,40.42675,0.058442664463796375,-0.012139847,0.013564662715686866,9.815050685289995,-0.144394066,-0.99334373,-0.071708286,-0.093982662,-0.071548556,0.1504004865306095,0.045756128,-0.009571329,0.9869756860640443,0.09376668,0.005555067,-0.302475311,-109.6847078,71.84665267944337,-19.10873768,-45.60494133,21.505793704986573,9.571265830993653,Campus
78,9.835383836505482,0.060787562,-1.327377707,0.20604347996413708,-0.003719415,2.481578200016744E-4,-36.66666667,45,0.2724672853946686,2.6365582942962646,6.868000030517578,1.5122531652450562,352.2600402832031,154.29998779296875,-86.9104627,40.4267815,0.2265068630121487,-0.015506122,-9.40E-05,9.835383836505482,0.060787562,-1.327377707,-0.033708403,-0.078590039,-0.362178825,0.23527196450875357,0.048425624558988675,-0.004108139,0.9696071359973687,0.096108034,-0.014793518,-0.475310198,-111.5471599,70.94482849121094,-15.94844974,-47.46800308,20.604945564270018,12.732041788101196,Campus
79,10.064929364954384,0.171171029,-1.181772709,0.329003519,0.038258015,-0.052498763,-44.5,45,0.28819748759269714,2.646578073501587,6.979000091552734,1.4802647829055786,339.17950439453125,154.29998779296875,-86.9104714,40.4267941,0.3494669043456738,0.026479932,-0.052845699,10.064929364954384,0.171171029,-1.181772709,0.1680720986671818,0.1723887776431528,-0.368075321,0.37931578888476475,0.037606763,-0.015718205,0.922011863,0.082015788,1.9737919995977174E-5,-0.780654812,-111.3931958,65.57207084655762,-11.61744984,-47.3119651,15.23157766342163,17.063407669067384,Campus
80,9.99873178,0.1866053182957242,-1.271895583,0.1016378675958196,-0.008900281,0.045482916,-45.88888889,45,0.28819748759269714,2.646578073501587,6.979000091552734,1.4802647829055786,339.17950439453125,154.29998779296875,-86.9104714,40.4267941,0.12210125010460615,-0.02067985,0.045115221,9.99873178,0.1866053182957242,-1.271895583,0.1418615220819862,-0.196501716,-0.076733724,0.4901641040172392,0.061899303,-0.012058876,0.867980907,0.1206850974088155,-0.038645814,-1.025551155,-109.2512418,59.63298873901367,-6.254939871,-45.17013325,9.292983818,22.424575519561767,Campus
81,9.962634962338667,0.46654577222831833,-1.539401747,0.207462706,0.12251787115955382,-0.054850227,-45.75,45,0.28114330768585205,2.6666529178619385,7.019999980926514,1.475136160850525,309.28289794921875,154.29998779296875,-86.9104966,40.4268198,0.22792608887680527,0.1107294097479469,-0.05520606,9.962634962338667,0.46654577222831833,-1.539401747,0.15192248520341892,-0.14590836,-0.062248266,0.55389718,0.080530501,-0.01565563,0.8266272122420154,0.15197171458920228,-0.064291064,-1.175893065,-108.6245279,55.94980895996094,-3.244223948,-44.54476124,5.609193905591964,25.43675548553467,Campus
82,9.987987296095172,-0.68144918,-0.482920398,-0.041442726,-0.286233834,-0.052169618,-34.33333333,45,0.2802974581718445,2.6764864921569824,6.929999828338623,1.4360771179199219,297.65484619140625,154.29998779296875,-86.9105161,40.4268302,-0.020979342,-0.298004503,-0.052537312,9.987987296095172,-0.68144918,-0.482920398,0.17409323257150003,-0.081641977,0.252565599,0.6198983794277154,0.011318954036715756,-0.0474473,0.7802688294244045,0.077314449,0.060516629,-1.345623957,-107.5587357,59.50684070587158,-4.10298193,-43.34245106,9.177937800884246,24.38657952308655,Campus
83,9.632083980782518,0.37059712251173604,1.4727358702497864,0.082387282,-0.036594493,0.10097512810997375,-47.25,45,0.23588106036186218,2.686565637588501,6.968999862670898,1.3876841068267822,292.8683166503906,154.29998779296875,-86.9105398,40.4268331,0.10285066491675572,-0.048363682,0.10060150187363107,9.632083980782518,0.37059712251173604,1.4727358702497864,-0.125293204,-0.125476753,-0.090202196,0.5708428187277711,-0.051020106,0.065146873,0.8159550335800764,-0.158776269,-0.047228139,-1.22480435,-111.8554535,54.803496856689456,-14.69453375,-45.495019,4.644295913577079,10.80553981781006,Campus
84,9.775580716364592,0.1031643417709082,0.7751206242842757,0.032621593590682514,0.13966670301921952,-0.134105936,-45.33333333,45,0.27905482053756714,2.696601152420044,6.880000114440918,1.4325484037399292,288.8649902,154.29998779296875,-86.9105558,40.4268358,0.053084976254747465,0.12787852305560732,-0.134433384,9.775580716364592,0.1031643417709082,0.7751206242842757,-0.152933671,-0.096975103,0.1738679648305361,0.6109920115425036,-0.019073464,0.027363403,0.7898194692455806,-0.062494849,-0.02060009,-1.318092959,-110.5247998,53.17931114196777,-9.401197791,-44.16497509,3.019255926981568,16.099119663238525,Campus
85,9.901099372,-0.014020079,0.735688423,-0.13879873,-0.113841468,0.052094002,-39,45,0.4290906488895416,2.7066574096679688,6.806000232696533,1.520609974861145,281.77032470703125,154.29998779296875,-86.9105775,40.4268378,-0.118335349,-0.125603243,0.051721861481426955,9.901099372,-0.014020079,0.735688423,0.014196516240684732,0.072098349,-0.021854934,0.6100721440268951,-0.032901204,0.019913543854484496,0.7908392652724553,-0.076409183,0.008671805,-1.314240333,-109.7187459,54.92012908935547,-8.410069838,-43.35892124,4.7600739026069645,17.09012565612793,Campus
86,9.539774464172067,0.6579362027961941,2.7811307161865595,-0.048962668,0.012729940176444146,0.020498965,-39.55555556,45,0.4290906488895416,2.7066574096679688,6.806000232696533,1.520609974861145,281.77032470703125,154.29998779296875,-86.9105775,40.4268378,-0.028499288,9.310991634406801E-4,0.02013572,9.539774464172067,0.6579362027961941,2.7811307161865595,-0.00873393,-0.078583626,0.22498736682447415,0.5232524487000068,-0.091427035,0.099811483,0.8396123757640135,-0.261676032,-0.074241792,-1.125026064,-110.8966554,55.08214473724365,-18.71296954,-44.40946304,4.666255896091461,6.446601880192756,Campus
87,9.667857644649652,0.38067737759802883,0.6286364967863147,0.12664109071065643,0.11008446121552182,-0.072990317,-43.125,45,0.42917680740356445,2.726602792739868,6.811999797821045,1.5814086198806763,277.0047912597656,154.29998779296875,-86.910618,40.4268395,0.14710447454409112,0.098298964,-0.073341702,9.667857644649652,0.38067737759802883,0.6286364967863147,-0.178275664,0.006891471,0.016572510877859246,0.632718626,-0.012952884,0.034464846,0.7719542279984187,-0.062066365,-0.037520135,-1.374480252,-108.65576,52.266873092651366,-7.632685857,-42.31020935,1.7470399581640959,17.629121618270872,Campus
88,9.751780241438485,-0.194942451,0.7336818246008123,-0.016368333,0.13831390656623538,0.06708793,-58.33333333,45,0.42917680740356445,2.726602792739868,6.811999797821045,1.5814086198806763,277.0047912597656,154.29998779296875,-86.910618,40.4268395,0.004095047,0.12654027144325156,0.066726169,9.751780241438485,-0.194942451,0.7336818246008123,-0.167168691,-0.130937451,0.2819108369859677,0.6734628023453129,-0.019687076,0.013274561088233824,0.7378147024552799,-0.047373582,0.007262836,-1.47938063,-109.6527443,53.55568103790283,-6.164537872,-44.31759712,2.9149459382891654,18.793123626708983,Campus
89,9.918798664,0.27665849788638863,-0.347589431,-0.142914537,0.020759910241094897,0.033406821,-68.25,45,0.39819806814193726,2.74653697,6.7129998207092285,1.5429205894470215,282.3697204589844,154.29998779296875,-86.9106507,40.4268457,-0.122451153,0.008984791,0.033052470498872034,9.918798664,0.27665849788638863,-0.347589431,-0.009266571,-0.00451783,0.13436708013409548,0.6173083226657609,0.027549666928995437,-0.003623395,0.7854661004057208,0.04874572,-0.028579172,-1.331720701,-109.6171199,54.024038810729984,-2.66496794,-44.75618717,3.3241339313983915,22.114817543029787,Campus
