ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Student,INSTRUCTOR_ID,Instructor,Instructor _Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202410,Schl of Construction Mgmt Tech,CM,39000,Construction Work Exp I,LEC,001,20814,1,1,,,F,09:30 AM-10:20 AM,08/21/23-12/09/23,SYNC ONLINE,82,100,,018336601,"Habben, Steven G.",Lecturer,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,49000,Construction Work Exp II,LEC,001,20815,1,1,,,F,10:30 AM-11:20 AM,08/21/23-12/09/23,SYNC ONLINE,70,78,,018336601,"Habben, Steven G.",Lecturer,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,20802,Aircraft Materials,LEC,001,14701,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,NISW 184,30,32,,027979443,"Habig, Ashley E.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,32001,Advanced Aviation Operations,LEC,001,27512,3,3,,,TR,03:00 PM-04:15 PM,08/21/23-12/09/23,NISW 220,10,10,,027979443,"Habig, Ashley E.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,27800,Nondestruc Test Aircft,LEC,007,22367,3,3,,,TR,08:30 AM-09:20 AM,08/21/23-12/09/23,NISW 149,66,70,,010039453,"Hagovsky, Thomas C.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,49000,Aviation Project,LEC,044,29889,2,2,,Inst,F,01:30 PM-03:20 PM,08/21/23-12/09/23,NISW 214,1,10,,010039453,"Hagovsky, Thomas C.",Associate Professor,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,33000,Tech And The Global Society,LEC,001,11579,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,WALC B091,60,60,,015082686,"Hammoud, Abrar",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,OLS,47700,Conflict Management,LEC,001,27903,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KRAN G002,45,45,,015082686,"Hammoud, Abrar",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,66200,Philosophy Of Technology,LEC,001,21459,3,3,,,R,04:30 PM-07:20 PM,08/21/23-12/09/23,YONG 354,11,20,,024590805,"Han, Jung",Postdoctoral Researcher,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,27000,Cybersecurity Fundamentals I,LEC,008,15130,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,158,180,,010279337,"Hands, Nicole M.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,41700,Critical Infrastructure Sec,LEC,001,21463,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,KNOY 422,20,20,,010279337,"Hands, Nicole M.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,47000,Incident Response Management,LEC,001,13215,3,3,,,MW,07:30 AM-08:20 AM,08/21/23-12/09/23,WALC 1018,132,151,,010279337,"Hands, Nicole M.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MFET,51400,Product Lifecycle Mgmt,LEC,001,20909,3,3,,,M,06:00 PM-08:50 PM,08/21/23-12/09/23,KNOY B029,7,20,,011969281,"Hartman, Nathan W.",Dauch Family Professor of Advanced Manufacturing,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,24100,Intro Comptr Animation,LEC,001,13758,3,3,,,MW,07:30 AM-08:20 AM,08/21/23-12/09/23,DUDL 1383,21,30,,015522660,"Hassan, Raymond P.",Associate Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,33300,Modeling For Entertain Graph,LEC,001,21136,3,3,,,WF,03:30 PM-04:20 PM,08/21/23-12/09/23,HEAV B020,8,20,,015522660,"Hassan, Raymond P.",Associate Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,34100,Motion For Comp Anim,LEC,001,13784,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,DUDL 1383,9,30,,015522660,"Hassan, Raymond P.",Associate Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,51200,Foundational Readings Of UX,LEC,001,13809,3,3,,,F,05:30 PM-08:20 PM,08/21/23-12/09/23,WTHR 301,41,50,,035571985,"He, Liang",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,22300,Human Factors Flight Crew,LEC,001,57194,3,3,,,MW,06:00 PM-07:15 PM,08/21/23-12/09/23,WALC 1087,79,100,,035685221,"Henneberry, Debra",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,24900,Instrumt Flt Lectures,LEC,001,11558,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,NISW 157,56,60,,035685221,"Henneberry, Debra",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,25400,Commercial Flt Lecture,LEC,001,11679,3,3,,,TR,03:00 PM-04:15 PM,08/21/23-12/09/23,NISW 149,44,72,,035685221,"Henneberry, Debra",Assistant Professor,Y,Reg,,,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,006,36146,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 102,18,25,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,010,17897,2,2,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 101,9,25,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,008,39411,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,17,40,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,006,36151,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 102,18,32,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,006,53145,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 102,17,32,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,007,17198,4,4,,Dept,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,AR 102,21,32,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,40100,The Army Officer,LEC,004,16787,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 101,26,32,,018635240,"Heslin, Paul E.",Recruiting Operations Officer Army ROTC,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,17600,Info Tech Architecture,LEC,008,15166,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 1018,179,180,,028061566,"Hiday, Lawrence A.",Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,45500,Network Security,LEC,001,13461,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,MATH 175,151,168,,028061566,"Hiday, Lawrence A.",Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,10501,Introduction To Games,LEC,006,22006,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,LILY G126,119,160,,032203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,24500,Game Development I,LEC,001,21769,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,117,189,,032203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,B8,131,189,58
202410,Computer Graphics Technology,CGT,34500,Game Development III,LEC,001,63387,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC 3122,47,50,,032203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,37500,Game Audio,LEC,001,22592,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,HEAV B020,23,24,,032203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,30600,Game Development I,LEC,008,23391,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,14,189,,032203037,"Howard, Robert T.",Clinical Assistant Professor,Y,Reg,A3,A4,B8,131,189,58
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,,033772934,"Huang, Amanda",Student,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,,014428261,"Hubbard, Bryan J.",Professor,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,20001,Intermed Pre-Construction Mgmt,LEC,001,13878,6,6,,,MW,09:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 320,87,90,,014428261,"Hubbard, Bryan J.",Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,37100,Industrial Construction Mgmt,LEC,001,17369,3,3,,,R,02:30 PM-05:20 PM,08/21/23-12/09/23,DUDL 4117A,17,30,,014428261,"Hubbard, Bryan J.",Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,35900,Airport Management,LEC,003,30258,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 149,40,45,,014609192,"Hubbard, Sarah M.",Associate Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,50500,Research Methods In Aviation,LEC,002,59238,3,3,,,MW,12:00 PM-01:15 PM,08/21/23-12/09/23,NISW 220,21,25,,014609192,"Hubbard, Sarah M.",Associate Professor,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,003,24198,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,UNIV 203,13,48,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,001,24196,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 101,20,48,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,21400,Naval Leadership & Mgmt,LEC,001,24205,3,3,,,MWF,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,6,25,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,21400,Naval Leadership & Mgmt,LEC,002,24206,3,3,,,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 102,8,25,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,31100,Naval Operations & Seamanship,LEC,003,21147,3,3,,,TR,07:30 AM-08:45 AM,08/21/23-12/09/23,AR 101,18,20,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,31100,Naval Operations & Seamanship,LEC,002,63275,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KRAN G004,1,20,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,001,24208,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,AR 102,20,20,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,002,23961,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,AR 102,21,20,,035715134,"Hudson, Scott C.",Associate Professor of Naval Science,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,30901,Intro UAS Sensor Tech,LEC,003,16694,3,3,,,F,08:30 AM-10:20 AM,08/21/23-12/09/23,NISW 184,30,30,,031239229,"Hupy, Joseph P.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,58100,Aviation Applications Of GIS,LEC,001,28534,3,3,,,T,03:00 PM-05:50 PM,08/21/23-12/09/23,NISW 145,3,20,,031239229,"Hupy, Joseph P.",Associate Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,10000,Org Ldrshp Orientation,LEC,001,26253,1,1,,,M,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 3090,49,45,,010372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,OLS,38600,Ldrshp For Org Change & Innov,LEC,001,16701,3,3,,,M,06:00 PM-08:50 PM,08/21/23-12/09/23,RAWL 1086,76,112,,010372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,45800,Leadership For Competitive Adv,LEC,001,25995,3,3,,,T,06:00 PM-08:50 PM,08/21/23-12/09/23,KRAN G004,17,45,,010372527,"Hutcheson, John S.",Senior Lecturer and Program Coordinator ,Y,Reg,,,,,,
202410,School of Engineering Tech,MET,22000,Heat/Power,LEC,011,55184,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 2087,89,89,,010294961,"Hutzel, William J.",Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,42100,Air Conditiong&Refrig,LEC,001,21579,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,KNOY 427,2,12,,010294961,"Hutzel, William J.",Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,27700,AC And Power Electronics,LEC,003,16622,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2051,33,45,,010033718,"Jacob, James M.",Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,38800,Analog IC Applications,LEC,003,13927,3,3,,,TR,02:30 PM-03:20 PM,08/21/23-12/09/23,HAMP 1252,14,26,,010033718,"Jacob, James M.",Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,,010336554,"Jenkins, James L.",Associate Professor and Associate Head of Undergraduate Programs,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,30001,Advanced Pre-Construction Mgmt,LEC,001,13885,6,6,,,TR,09:30 AM-11:20 AM,08/21/23-12/09/23,WALC B074,94,90,,010336554,"Jenkins, James L.",Associate Professor and Associate Head of Undergraduate Programs,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,50800,Qual & Prod Ind & Tech,LEC,001,28464,3,3,,,M,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 187,13,20,,021857835,"Johnson, Mary E.",Professor and Associate Head for Graduate Education and Research,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,50800,Qual & Prod Ind & Tech,LEC,001,28464,3,3,,,W,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 145,13,20,,021857835,"Johnson, Mary E.",Professor and Associate Head for Graduate Education and Research,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,18200,System & Org Security,LEC,001,29612,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,MATH 175,179,180,,028174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,38000,Adv Analysis & Design,LEC,004,15654,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,KNOY B031,16,40,,028174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,48000,Manag Info Tech Projct,LEC,004,15185,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,GRIS 103,78,80,,028174035,"Josekutty Thomas, Paul",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,,025776193,"Kang, Kyubyung",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,002,10185,9,9,,,TR,02:30 PM-05:20 PM,08/21/23-12/09/23,MSEE B012,64,85,,025776193,"Kang, Kyubyung",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,25501,Obj-Oriented Prog Introduction,LEC,005,69974,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,MATH 175,180,180,,031212416,"Kao, Dominic",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,Human-Computer Interaction,LEC,047,22190,3,3,,Inst,TR,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B031,10,20,,031212416,"Kao, Dominic",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,32300,Basic Cyberforensics,LEC,006,16325,3,3,,,TR,04:30 PM-05:20 PM,08/21/23-12/09/23,WALC B058,2,100,,031212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,B0,99,100,1
202410,Computer Information Tech,CNIT,42000,Basic Cyber Forensics,LEC,003,15704,3,3,,,TR,04:30 PM-05:20 PM,08/21/23-12/09/23,WALC B058,97,100,,031212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,B0,99,100,1
202410,Computer Information Tech,CNIT,42100,Mobile Forensics,LEC,003,27662,3,3,,,T,01:30 PM-03:20 PM,08/21/23-12/09/23,DUDL 5341,24,40,,031212157,"Karabiyik, Umit",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MFET,21301,Simulation &Visual Applcations,LEC,002,20917,3,3,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,KNOY 314,15,30,Graduate Student,036791278,"Karanam, Sai Ashish Kumar",Student,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,20300,Aviation Operations Management,LEC,002,13727,3,3,,,TR,09:00 AM-10:15 AM,08/21/23-12/09/23,NISW 214,44,44,,035531207,"Karanki, Fecri",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,20300,Aviation Operations Management,LEC,001,57190,3,3,,,TR,07:30 AM-08:45 AM,08/21/23-12/09/23,NISW 214,38,44,,035531207,"Karanki, Fecri",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,,031957685,"Karataev, Temirlan",Student,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,010,17897,2,2,,,R,01:30 PM-02:20 PM,08/21/23-12/09/23,AR 101,9,25,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,006,36146,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 102,18,25,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,006,36151,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 102,18,32,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,20100,Leadership And Ethics,LEC,008,39411,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,AR 101,17,40,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,40100,The Army Officer,LEC,004,16787,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 101,26,32,,034061746,"Keaton, Richard A.",Senior Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,32700,Adv Transprt Flight Op,LEC,001,11727,3,3,,,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,NISW 149,65,65,,025980133,"Keller, Julius C.",Associate Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,57200,Human Error And Safety,LEC,001,30210,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,NISW 214,23,25,,025980133,"Keller, Julius C.",Associate Professor,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,21500,Comptr Graph Program I,LEC,001,37138,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,RAWL 1057,56,60,,034005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,24500,Game Development I,LEC,001,21769,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,117,189,,034005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A1,A2,B8,131,189,58
202410,Computer Graphics Technology,CGT,38500,Game Production,LEC,001,16199,3,3,,,MWF,05:30 PM-06:20 PM,08/21/23-12/09/23,KNOY 306,27,30,,034005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,30600,Game Development I,LEC,008,23391,3,3,,,MW,04:30 PM-05:20 PM,08/21/23-12/09/23,UC 114,14,189,,034005903,"Kesselman, Jeffrey P.",Assistant Professor,Y,Reg,A3,A4,B8,131,189,58
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,24,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38,40,2
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,24,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38,40,2
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,004,19892,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,SHRV C113A,17,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A3,A4,7E,36,40,4
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,004,19892,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,SHRV C113B,17,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A3,A4,7E,36,40,4
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,3,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38,40,2
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,3,40,Graduate Student,036730752,"Khalil, Semal",Student,Y,Reg,A1,A2,71,38,40,2
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,,034238927,"Khan, Palwasha",Student,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,,034238927,"Khan, Palwasha",Student,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,14300,Materials &Processes I,LEC,021,23565,3,3,,,TR,05:30 PM-06:20 PM,08/21/23-12/09/23,WTHR 172,141,141,,010179033,"Kilaz, Gozdem",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ENGT,50100,Graduate Research Seminar,LEC,001,19134,1,1,,,F,03:30 PM-04:20 PM,08/21/23-12/09/23,KNOY B029,20,20,,010179033,"Kilaz, Gozdem",Associate Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,29000,Design Thinking In Technology,LEC,005,21173,2,2,,,T,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 187,21,46,,025806965,"Kim, Garam",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,47200,Adv Composite Tech,LEC,001,15883,3,3,,Dept,W,11:30 AM-01:20 PM,08/21/23-12/09/23,NISW 187,25,32,,025806965,"Kim, Garam",Assistant Professor,Y,Reg,A1,A3,,,,
202410,School of Engineering Tech,ECET,32700,Instrmnt Data Aquisitn Design,LEC,005,13893,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,WALC 2124,53,54,,035574285,"Kim, Noori",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,48300,Applied Machine Learning,LEC,002,21427,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,DUDL 5341,41,40,,022151677,"Kocsis, Jin",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,62300,Deep Learn Sec & Priv,LEC,003,16188,3,3,,Inst,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,KNOY B031,5,20,,022151677,"Kocsis, Jin",Associate Professor,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,003,24198,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,UNIV 203,13,48,,035639717,"Kwiatek, Jennifer L.",Recruiting Officer for Navy ROTC,Y,Reg,,,,,,
202410,Naval Science,NS,11000,Intro To Naval Science,LEC,001,24196,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,AR 101,20,48,,035639717,"Kwiatek, Jennifer L.",Recruiting Officer for Navy ROTC,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,62600,Life Of A Faculty Entrepreneur,LEC,001,21042,3,3,,,T,04:00 PM-06:50 PM,08/21/23-12/09/23,MRGN 121,7,40,,010019682,"Ladisch, Michael R.",Distinguished Professor Ag and Bio Engineering,Y,Reg,,,68,27,40,13
